"AMTRAK","IYR","IMO","RAILROAD","INCDTNO","IYR2","IMO2","RR2","INCDTNO2","IYR3","IMO3","RR3","INCDTNO3","DUMMY1","GXID","YEAR","MONTH","DAY","TIMEHR","TIMEMIN","AMPM","TYPE","CARS","CARSDMG","CARSHZD","EVACUATE","DIVISION","STATION","MILEPOST","STATE","TEMP","VISIBLTY","WEATHER","TRNSPD","TYPSPD","TRNNBR","TRNDIR","TONS","TYPEQ","EQATT","TRKNAME","TRKCLAS","TRKDNSTY","TYPTRK","RRCAR1","CARNBR1","POSITON1","LOADED1","RRCAR2","CARNBR2","POSITON2","LOADED2","HEADEND1","MIDMAN1","MIDREM1","RMAN1","RREM1","HEADEND2","MIDMAN2","MIDREM2","RMAN2","RREM2","LOADF1","LOADP1","EMPTYF1","EMPTYP1","CABOOSE1","LOADF2","LOADP2","EMPTYF2","EMPTYP2","CABOOSE2","EQPDMG","TRKDMG","CAUSE","CAUSE2","CASKLDRR","CASINJRR","CASKLD","CASINJ","ACCAUSE","ACCTRK","ACCTRKCL","HIGHSPD","ACCDMG","DUMMY2","STCNTY","TOTINJ","DUMMY3","TOTKLD","ENGRS","FIREMEN","CONDUCTR","BRAKEMEN","ENGHR","ENGMIN","CDTRHR","CDTRMIN","JOINTCD","REGION","DUMMY4","TYPRR","DUMMY5","RRDIV","METHOD","NARRLEN","DUMMY6","YEAR4","RREMPKLD","RREMPINJ","PASSKLD","PASSINJ","OTHERKLD","OTHERINJ","COUNTY","CNTYCD","ALCOHOL","DRUG","DUMMY7","PASSTRN","SSB1","SSB2","NARR1","NARR2","NARR3","NARR4","NARR5","NARR6","NARR7","NARR8","NARR9","NARR10","NARR11","NARR12","NARR13","NARR14","NARR15","RCL","Latitude","Longitud","SIGNAL","MOPERA","ADJUNCT1","ADJUNCT2","ADJUNCT3","SUBDIV"
,"83","05","CNW","830503",,,,,"83","05","CNW","830503","F",,"83","05","08",2.00,45.00,"PM","01",0.00,0.00,0.00,0.00,"TWIN CITIES","SAVAGE",,"27",60.00,"2","1","003","E","WAMK","4",4680.00,"1","Y","LOWER BACK YARD LEAD","1",,"4","CNW","752089","026","Y",,,,,2.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,39.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,9013.00,1000.00,"M405",,0.00,0.00,0.00,0.00,"M405","4","1","003",10013.00,,"27C139",0.00,"000000",0.00,"1","0","1","2","01","45","01","45","1","4","W","1L","0","TWICIT","NM",103.00,,"1983",0.00,0.00,0.00,0.00,0.00,0.00,"SCOTT","139","00","00",,"N",,,"SHOVING HEAVY TONNAGE ONTO TRACK WITH SHARP CURVE CAUSED WHEEL TO LIFT AND PICK SWITCH ON OUTSIDE RA","IL.",,,,,,,,,,,,,,,,,,,,,,
,"83","05","CNW","830504",,,,,"83","05","CNW","830504","F",,"83","05","09",4.00,35.00,"PM","01",0.00,0.00,0.00,0.00,"ILLINOIS","CLINTON",,"19",61.00,"2","1","005","E","MTGC","3",3370.00,"1","Y","LEAD","1",,"2","CNW","752393","013","Y",,,,,2.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,26.00,0.00,4.00,0.00,0.00,4.00,0.00,0.00,0.00,0.00,3250.00,6000.00,"T110",,0.00,0.00,0.00,0.00,"T110","2","1","005",9250.00,,"19C045",0.00,"000000",0.00,"1","0","1","2","04","31","04","31","1","6","W","1L","0","ILLINO","NIM",46.00,,"1983",0.00,0.00,0.00,0.00,0.00,0.00,"CLINTON","045","00","00",,"N",,,"SPREAD RAIL DUE TO DETERIORATED TIE CONDITION.",,,,,,,,,,,,,,,,,,,,,,,
,"83","05","CNW","830505",,,,,"83","05","CNW","830505","F",,"83","05","12",11.00,15.00,"AM","01",0.00,0.00,0.00,0.00,"WESTERN","ONIDA","105.1","46",40.00,"2","1","006","E","04","3",1800.00,"1","Y","SINGLE MAIN","1","000.14","1","CNW","096715","002","Y",,,,,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,20.00,0.00,0.00,0.00,1.00,5.00,0.00,0.00,0.00,0.00,10450.00,1350.00,"T220",,0.00,0.00,0.00,0.00,"T220","1","1","006",11800.00,,"46C119",0.00,"000000",0.00,"1","0","1","1","05","15","05","15","1","8","W","1L","0","WESTER","IM",52.00,,"1983",0.00,0.00,0.00,0.00,0.00,0.00,"SULLY","119","00","00",,"N",,,"BROKEN RAIL DUE TO TRANSVERSE DEFECT IN 60 LB. RAIL.",,,,,,,,,,,,,,,,,,,,,,,
,"83","05","CNW","830506",,,,,"83","05","CNW","830506","F",,"83","05","15",5.00,50.00,"AM","12",0.00,0.00,0.00,0.00,"CENTRAL","DES MOINES",,"19",45.00,"4","1","000","E",,,0.00,"6",,"TRK 4","1",,"2","CNW","160869","001","N",,,,,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1960.00,0.00,"H020",,0.00,0.00,0.00,0.00,"H020","2","1","002",14500.00,,"19C153",0.00,"000000",0.00,,,,,,,,,"1","6","W","1L","0","CENTRA","O",67.00,,"1983",0.00,0.00,0.00,0.00,0.00,0.00,"POLK","153","00","00",,"N",,,"CAR ROLLED OFF TRACK 4 ONTO LEAD CORNERING CARS JOB 10 WAS SHOVING.",,,,,,,,,,,,,,,,,,,,,,,
,"83","05","CNW","830506",,,,,"83","05","CNW","830506","F",,"83","05","15",5.00,50.00,"AM","12",0.00,0.00,0.00,0.00,"CENTRAL","DES MOINES",,"19",45.00,"4","1","002","E","10",,0.00,"7","Y","LEAD","1",,"2","GATX","049717","007","N",,,,,2.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,5.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,12540.00,0.00,"H020",,0.00,0.00,0.00,0.00,"H020","2","1","002",14500.00,,"19C153",0.00,"000000",0.00,"1","0","1","1","04","50","04","50","3","6","W","1L","0","CENTRA","N",87.00,,"1983",0.00,0.00,0.00,0.00,0.00,0.00,"POLK","153","00","00",,"N",,,"SWITCHING CARS ON LEAD WHEN CAR ROLLED BACK OFF TRACK 4 CORNERING THE TWO CARS ON LEAD.",,,,,,,,,,,,,,,,,,,,,,,
,"83","05","CNW","830507",,,,,"83","05","CNW","830507","F",,"83","05","15",3.00,35.00,"PM","01",0.00,0.00,0.00,0.00,"CENTRAL","KANSAS CITY",,"29",70.00,"2","1","003","E","89",,1080.00,"7","Y","TRK 2","1",,"1","CNW","181827","004","N",,,,,2.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,5.00,0.00,18.00,0.00,1.00,0.00,0.00,1.00,0.00,0.00,7469.00,500.00,"H503",,0.00,0.00,0.00,0.00,"H503","1","1","003",7969.00,,"29C095",0.00,"000000",0.00,"1","0","1","1","07","50","07","50","1","6","W","1L","0","CENTRA","N",85.00,,"1983",0.00,0.00,0.00,0.00,0.00,0.00,"JACKSON","095","00","00",,"N",,,"SLACK ACTION POPPED A WHEEL OFF AN EMPTY COVERED HOPPER, DERAILING IT. HUMAN FAILURE.",,,,,,,,,,,,,,,,,,,,,,,
,"83","05","CGA","F6221",,,,,"83","05","CGA","F6221","F",,"83","05","09",3.00,15.00,"PM","12",0.00,0.00,0.00,0.00,"COASTAL","AMERICUS","H261.0","13",80.00,"2","1","008","E","172","4",5244.00,"7","Y","TRK #1","1",,"2","SOU","002877","004","N",,,,,4.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,42.00,0.00,23.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,9600.00,0.00,"H601",,0.00,0.00,0.00,0.00,"H601","2","1","008",9600.00,,"13C261",0.00,"000000",0.00,"1","0","1","2","04","45","04","45","1","3","S","1L","0","COASTA","N",103.00,,"1983",0.00,0.00,0.00,0.00,0.00,0.00,"SUMTER","261","00","00",,"N",,,"4 UNITS SHOED BACK AT EXCESSIVE COUPLING SPEED, COUPLED TO CUT OF CARS. DAMAGED 1ST THRU 4TH HEAD CA","RS.",,,,,,,,,,,,,,,,,,,,,,
,"83","05","BN","RM154",,,,,"83","05","CIZ","INDUSTRY","F",,"83","05","01",5.00,15.00,"PM","12",0.00,0.00,0.00,0.00,"ROCKY MOUNTAIN","SCHILLING","0","30",35.00,"2","2","010","E","4588","4",540.00,"1","Y","TRK #12","1",,"4","BN","011419","017","N",,,,,5.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,3.00,0.00,8.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,18000.00,500.00,"H210",,0.00,0.00,0.00,0.00,"H210","4","1","010",41500.00,,"30C063",0.00,"000000",0.00,"1","0","1","2","11","00","11","00","1","8","W","1L","0","ROCMOU","NI",142.00,,"1983",0.00,0.00,0.00,0.00,0.00,0.00,"MISSOULA","063","00","00",,"N",,,"CABOOSE BN 11419 KICKED TOWARD CUT OF CARS AND DID NOT STOP IN TIME TO AVOID COLLISION RESULTING IN","1 CAR DERAILED, 1 CAR AND CABOOSE DAMAGED.",,,,,,,,,,,,,,,,,,,,,,
,"83","05","BN","RM154",,,,,"83","05","CIZ","INDUSTRY","F",,"83","05","01",5.00,15.00,"PM","12",0.00,0.00,0.00,0.00,"ROCKY MOUNTAIN","SCHILLING","0","30",35.00,"2","2","005","E","1",,0.00,"6",,"TRK #12","1",,"4","BN","376181","001","Y",,,,,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,8.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,23000.00,0.00,"H210",,0.00,0.00,0.00,0.00,"H210","4","1","010",41500.00,,"30C063",0.00,"000000",0.00,,,,,,,,,"3","8","W","1L","0","ROCMOU","NI",142.00,,"1983",0.00,0.00,0.00,0.00,0.00,0.00,"MISSOULA","063","00","00",,"N",,,"CABOOSE BN 11419 KICKED TOWARD CUT OF CARS AND DID NOT STOP IN TIME TO AVOID COLLISION RESULTING IN","1 CAR DERAILED, 1 CAR AND CABOOSE DAMAGED.",,,,,,,,,,,,,,,,,,,,,,
,"83","05","CNTP","F6243",,,,,"83","05","CNTP","F6243","F",,"83","05","13",1.00,8.00,"PM","01",0.00,0.00,0.00,0.00,"KENTUCKY","SOMERSET","158.4","21",68.00,"2","2","030","E","117","2",6815.00,"1","Y","#2 MAIN","3","0047.6","1","CR","295764","081","Y","CR","295764","081","Y",3.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,75.00,0.00,60.00,0.00,1.00,1.00,0.00,0.00,0.00,0.00,33000.00,30500.00,"E32C",,0.00,0.00,0.00,0.00,"E32C","1","3","030",63500.00,,"21C199",0.00,"000000",0.00,"1","0","1","2","01","40","01","40","1","3","S","1L","0","KENTUC","GIM",109.00,,"1983",0.00,0.00,0.00,0.00,0.00,0.00,"PULASKI","199","00","00",,"N",,,"DERAILED 81ST HEAD CAR & DAMAGED 82ND CAR DUE TO BROKEN DRAWBAR ON 81ST HEAD CAR WHICH FELL IN GAUGE","OF TRACK.",,,,,,,,,,,,,,,,,,,,,,
,"83","05","CNTP","F6332",,,,,"83","05","CNTP","F6332","F",,"83","05","28",6.00,32.00,"PM","01",0.00,0.00,0.00,0.00,"KENTUCKY","CINCINNATI","0.A","39",65.00,"4","2","008","E","230","1",8925.00,"1","Y","TRK #32","1",,"2","SOU","098814","036","Y",,,,,4.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,86.00,0.00,54.00,0.00,1.00,6.00,0.00,0.00,0.00,0.00,14650.00,8700.00,"T110",,0.00,0.00,0.00,0.00,"T110","2","1","008",23350.00,,"39C061",0.00,"000000",0.00,"1","0","1","2","06","10","06","10","1","2","S","1L","0","KENTUC","N",95.00,,"1983",0.00,0.00,0.00,0.00,0.00,0.00,"HAMILTON","061","00","00",,"N",,,"DERAILED 36TH THRU 41ST HEAD CARS DUE TO TRACK GAUGE OPENED UNDER MOVEMENT ACCOUNT WEAK TIMBER.",,,,,,,,,,,,,,,,,,,,,,,
,"83","05","CNW","830501",,,,,"83","05","CNW","830501","F",,"83","05","01",11.00,48.00,"PM","01",0.00,0.00,0.00,0.00,"TWIN CITIES","ALTOONA",,"55",40.00,"4","3","000","E",,,0.00,"6",,"#2 PASS","1",,"2","GONX","351059","001","N",,,,,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,4.00,0.00,24.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00,25000.00,600.00,"T102",,0.00,0.00,0.00,0.00,"T102","2","1","000",25600.00,,"55C035",0.00,"000000",0.00,,,,,,,,,"1","4","W","1L","0","TWICIT","N",91.00,,"1983",0.00,0.00,0.00,0.00,0.00,0.00,"EAU CLAIRE","035","00","00",,"N",,,"CAR DERAILED DUE TO BEING STRUCK BY CARS FROM NO. 1 PASS TRACK AS SHOWN IN ATTACHED REPORT.",,,,,,,,,,,,,,,,,,,,,,,
,"83","05","BO","AWN0284",,,,,"83","05","BO","AWN0284","F",,"83","05","01",1.00,55.00,"AM","01",0.00,0.00,0.00,0.00,"WESTERN","WEST MIDDLETOWN","40.0","39",61.00,"4","3","040","E","NLFR","1",11592.00,"1","Y","#2 MAIN","3","0031.1","1","CN","401359","022","N",,,,,3.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,99.00,0.00,41.00,0.00,1.00,3.00,0.00,22.00,0.00,0.00,3700.00,30000.00,"M501","T002",0.00,0.00,0.00,0.00,"M501","1","3","040",33700.00,,"39C017",0.00,"000000",0.00,"1","1","1","2","03","05","03","05","1","2","E","1L","0","WESTER","G",104.00,"102","1983",0.00,0.00,0.00,0.00,0.00,0.00,"BUTLER","017","00","00",,"N",,,"NLFR DERAILED 5 CARS AT BRIDGE 396 SOUTH OF CARLISLE. BRIDGE FELL AWAY APPROXIMATELY 1 FT. ON SE COR","NER.",,,,,,,,,,,,,,,,,,,,,,
,"83","05","BO","AWN0312",,,,,"83","05","BO","AWN0312","F",,"83","05","13",11.00,5.00,"AM","01",1.00,1.00,0.00,0.00,"WESTERN","BREESE","299.5","17",81.00,"2","2","030","E","NETR","3",12784.00,"1","Y","SINGLE MAIN","3","0013.0","1","BO","601042","082","N",,,,,3.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,125.00,0.00,27.00,0.00,1.00,6.00,0.00,6.00,0.00,0.00,46500.00,7000.00,"T108",,0.00,0.00,0.00,0.00,"T108","1","3","030",53500.00,,"17C027",0.00,"000000",0.00,"1","1","1","2","05","50","05","50","1","4","E","1L","1","WESTER","G",46.00,,"1983",0.00,0.00,0.00,0.00,0.00,0.00,"CLINTON","027","00","00",,"N",,,"NETR MOVING WEST AT MP 299.5 DERAILED 12 CARS.",,,,,,,,,,,,,,,,,,,,,,,
,"83","05","BO","AWN0357",,,,,"83","05","BO","AWN0357","F",,"83","05","24",4.00,5.00,"PM","01",0.00,0.00,0.00,0.00,"WESTERN","DECATUR","277.3","17",73.00,"2","1","005","E","2","4",2000.00,"7","Y","#6 YARD",,,"2","AESX","008800","002","Y",,,,,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,20.00,0.00,0.00,0.00,0.00,3.00,0.00,0.00,0.00,0.00,5700.00,300.00,"E60C",,0.00,0.00,0.00,0.00,"E60C","2","0","005",6000.00,,"17C115",0.00,"000000",0.00,"1","1","1","2","01","05","01","05","1","4","E","1L","0","WESTER","N",65.00,,"1983",0.00,0.00,0.00,0.00,0.00,0.00,"MACON","115","00","00",,"N",,,"YARD RUN #2 PULLING OUT OF TRACK #6 DERAILED 3 CARS IN CROSSOVER.",,,,,,,,,,,,,,,,,,,,,,,
,"83","05","BRC","AF2399","83","05","MILW","110631","83","05","BRC","AF2399","F",,"83","05","26",6.00,45.00,"AM","01",0.00,0.00,0.00,0.00,"SYSTEM","CLEARING",,"17",45.00,"2","1","000",,,,0.00,,"Y","BLUE ISLAND LEAD","2",,"2",,,,,,,,,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,22198.00,"T314",,0.00,0.00,0.00,0.00,"T314","2","2","006",33698.00,,"17C031",0.00,"000000",0.00,"1","0","1","1","10","45","10","45","1","4",,"3S","0","SYSTEM","N",127.00,,"1983",0.00,0.00,0.00,0.00,0.00,0.00,"COOK","031","00","00",,"N",,,"MILW CREW PULLING INTO CLEARING WEST YARD WITH A 90-CAR COAL TRAIN DERAILED ACCOUNT SWITCH POINT WOR","N AT WEST END OF CROSSOVER.",,,,,,,,,,,,,,,,,,,,,,
,"83","05","MILW","110631",,,,,"83","05","BRC","AF2399","F",,"83","05","26",6.00,45.00,"AM","01",0.00,0.00,0.00,0.00,"SOUTHERN","FRANKLIN PARK",,"17",65.00,"2","1","006","E","199","3",11012.00,"1","Y","CROSSOVER","1",,"2","MILW","120204","081","Y",,,,,4.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,90.00,0.00,1.00,0.00,0.00,6.00,0.00,0.00,0.00,0.00,11500.00,0.00,"T308",,0.00,0.00,0.00,0.00,"T314","2","2","006",33698.00,,"17C031",0.00,"000000",0.00,"1","0","1","1","10","45","10","45","2","4","W","1L","0","SOUTHE","N",106.00,,"1983",0.00,0.00,0.00,0.00,0.00,0.00,"COOK","031","00","00",,"N",,,"WO #14444-94 MILW 120156 RAN THRU SWITCH POINT - DERAILING 6 CARS. TRAIN WAS BEING RUN BY BRC ENGR.","PILOT.",,,,,,,,,,,,,,,,,,,,,,
,"83","05","BRC","AF2401",,,,,"83","05","BRC","AF2401","F",,"83","05","29",2.00,45.00,"AM","01",1.00,0.00,0.00,0.00,"SYSTEM","CLEARING",,"17",50.00,"4","3","005","E","4904","2",0.00,"7","Y","#1 WEST APPROACH","2",,"2","ETTX","820329","103","Y",,,,,2.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,41.00,0.00,79.00,0.00,0.00,2.00,0.00,1.00,0.00,0.00,8250.00,4237.00,"H505",,0.00,0.00,0.00,0.00,"H505","2","2","005",12487.00,,"17C031",0.00,"000000",0.00,"1","0","1","2","02","45","02","45","1","4",,"3S","1","SYSTEM","N",178.00,,"1983",0.00,0.00,0.00,0.00,0.00,0.00,"COOK","031","00","00",,"N",,,"CREW WAS HUMPING 120 CARS WITH BRC ENGINES 490-495. THE 17TH, 18TH AND 19TH CAR FROM THE ENGINE DERA","ILED DUE TO TURNED RIAL ACCOUNT EXCESSIVE LATERAL FORCE EXCERTED IN CROSSOVER.",,,,,,,,,,,,,,,,,,,,,,
,"83","05","BO","AAK0225",,,,,"83","05","BO","AAK0225","F",,"83","05","16",4.00,5.00,"PM","12",0.00,0.00,0.00,0.00,"AKRON","LODI","165.0","39",56.00,"2","1","012","E",,"3",200.00,"4","Y","TRK #2","3","0021.8","1","BO","002804","002",,,,,,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,2.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,30175.00,0.00,"H401",,0.00,0.00,0.00,0.00,"H401","1","3","012",30175.00,,"39C103",0.00,"000000",0.00,"1","1","1","2","08","05","08","05","1","2","E","1L","0","AKRON","G",121.00,,"1983",0.00,0.00,0.00,0.00,0.00,0.00,"MEDINA","103","00","00",,"N",,,"WORK TRAIN 3834 WHILE SHOVING MTY FLAT CRANE CAR, CABOOSE AND ENGINE CAME AROUND CURVE AND STRUCK TR","ACK MACHINE MST 505L.",,,,,,,,,,,,,,,,,,,,,,
,"83","05","BO","AAK0243",,,,,"83","05","BO","AAK0243","F",,"83","05","29",12.00,10.00,"PM","01",0.00,0.00,0.00,0.00,"ARKON","WILLARD","1.0","39",64.00,"2","2","005","R","WC97","4",5300.00,"1","Y","#2 WBR",,,"2","ILDX","000352","058","Y",,,,,2.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,17.00,0.00,52.00,0.00,0.00,1.00,0.00,11.00,0.00,0.00,5800.00,6000.00,"H503",,0.00,0.00,0.00,0.00,"H503","2","0","005",11800.00,,"39C077",0.00,"000000",0.00,"1","0","1","2","07","40","07","40","1","2","E","1L","0","AKRON","N",72.00,,"1983",0.00,0.00,0.00,0.00,0.00,0.00,"HURON","077","00","00",,"N",,,"WC97 4120 (2) DOUBLING INTO #2 WBR HAD 12 CARS IN CUT DERAIL AT #2 LEAD.",,,,,,,,,,,,,,,,,,,,,,,
,"83","05","BO","AMD0443",,,,,"83","05","BO","AMD0443","F",,"83","05","12",8.00,5.00,"PM","01",0.00,0.00,0.00,0.00,"MARYLAND","C TOWER","1.1","11",50.00,"3","1","010","E","4358","3",2900.00,"7","Y","TRK 1-A",,,"2","CO","001694","001","Y",,,,,0.00,0.00,0.00,2.00,0.00,0.00,0.00,0.00,0.00,0.00,10.00,0.00,0.00,0.00,0.00,4.00,0.00,0.00,0.00,0.00,3425.00,1200.00,"M404",,0.00,0.00,0.00,0.00,"M404","2","0","010",4625.00,,"11C001",0.00,"000000",0.00,"1","0","1","2","05","00","05","00","1","2","E","1L","0","MARYLA","FN",176.00,,"1983",0.00,0.00,0.00,0.00,0.00,0.00,"WASHINGTON, DC","001","00","00",,"N",,,"JE TURNAROUND EX 4358 SETTING OFF 10 LOADS IN #3 TRACK A YARD AND WHILE SHOVING THE 10 CARS WESTWARD","INTO THE TRACK, 4 CARS DERAILED ON WEST LEAD A YARD DUE TO RUNNING OVR FROG.",,,,,,,,,,,,,,,,,,,,,,
,"83","05","BO","AMD0530",,,,,"83","05","BO","AMD0530","F",,"83","05","29",1.00,30.00,"PM","01",0.00,0.00,0.00,0.00,"MARYLAND","SEAWALL",,"24",75.00,"2","1","002","E","1835","3",4900.00,"1","Y","TRK ONE",,,"2","CO","068567","001","Y",,,,,0.00,0.00,0.00,2.00,0.00,0.00,0.00,0.00,0.00,0.00,49.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,50.00,5000.00,"H999","H306",0.00,0.00,0.00,0.00,"H999","2","0","002",5050.00,,"24C005",0.00,"000000",0.00,"1","0","1","2","05","00","05","00","1","2","E","1L","0","MARYLA","N",128.00,"538","1983",0.00,0.00,0.00,0.00,0.00,0.00,"BALTIMORE","005","00","00",,"N",,,"CREW PLACED CARS ON #1 BAYSIDE AND SHOVED AHEAD WITHOUT MEMBER STATIONED ON LEADING CAR. CREW FAILED","TO COMPLY WITH INSTRUCTIONS.",,,,,,,,,,,,,,,,,,,,,,
,"83","05","BO","AMD3034",,,,,"83","05","BO","AMD3034","F",,"83","05","12",4.00,13.00,"PM","01",0.00,0.00,0.00,0.00,"MARYLAND","GREEN SPRING","167.8","54",68.00,"2","1","019","R","7545","3",16900.00,"1","Y","SCALE","4","0024.3","1","LDCX","020071","057","Y",,,,,2.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,130.00,0.00,0.00,0.00,1.00,14.00,0.00,0.00,0.00,0.00,172500.00,8400.00,"M599",,0.00,0.00,0.00,0.00,"M599","1","4","019",180900.00,,"54C027",0.00,"000000",0.00,"1","1","1","2","01","00","01","00","1","2","E","1L","0","MARYLA","E",266.00,,"1983",0.00,0.00,0.00,0.00,0.00,0.00,"HAMPSHIRE","027","00","00",,"N",,,"HILE APPROACHING NEWLY APPLIED SPEED RESTRICTION, RESULTING IN SOME UNDESIRED INTER-TRAIN ACTION THA","T WAS SUFFICIENT ENOUGH TO CHANGE THE TRACK ALIGNMENT ON RECENTLY SURFACED TRACK, RESULTING IN LEAD","WHEEL TRAILING TRUCK ON 57TH CAR DERAILING SOUTH SIDE OF #3 TRACK.",,,,,,,,,,,,,,,,,,,,,
,"83","05","BO","APA0223",,,,,"83","05","BO","APA0223","F",,"83","05","04",7.00,50.00,"AM","01",8.00,0.00,0.00,0.00,"PENNSYLVANIA","ECHO","251.2","42",48.00,"2","2","031","R","ESSP","1",7800.00,"1","Y","SINGLE MAIN","3","0011.0","1","SCL","828300","041","Y",,,,,4.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,61.00,0.00,45.00,0.00,1.00,9.00,0.00,14.00,0.00,0.00,150540.00,64500.00,"T102",,0.00,0.00,0.00,0.00,"T102","1","3","031",215040.00,,"42C005",0.00,"000000",0.00,"1","0","1","2","11","19","11","19","1","2","E","1L","1","PENNSY","ONIM",108.00,,"1983",0.00,0.00,0.00,0.00,0.00,0.00,"ARMSTRONG","005","00","00",,"N",,,"TRAIN ESSP DERAILED 9 LOADED CARS AND 14 EMPTY CARS DUE TO CROSS LEVEL OF TRACK IRREGULAR - (NOT LOW","JOINTS).",,,,,,,,,,,,,,,,,,,,,,
,"83","05","BN","TU130",,,,,"83","05","BN","TU130","F",,"83","05","06",9.00,50.00,"AM","01",2.00,0.00,0.00,0.00,"TULSA","HALLETT","462.3","40",70.00,"2","1","035","E","CTB","3",9165.00,"1","Y","SINGLE MAIN","3","0008.5","1","GLCX","008043","007","Y",,,,,5.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,91.00,0.00,39.00,0.00,2.00,19.00,0.00,12.00,0.00,2.00,248335.00,15000.00,"M405",,0.00,0.00,0.00,0.00,"M405","1","3","035",263335.00,,"40C117",0.00,"000000",0.00,"1","0","1","2","04","25","04","25","1","5","W","1L","1","TULSA","IM",77.00,,"1983",0.00,0.00,0.00,0.00,0.00,0.00,"PAWNEE","117","00","00",,"N",,,"TRAIN CTB DERAILED 1 UNIT, 31 CARS AND 2 CABOOSES DUE TO LATERAL DRAFT FORCE.",,,,,,,,,,,,,,,,,,,,,,,
,"83","05","BN","TU145",,,,,"83","05","BN","TU145","F",,"83","05","22",3.00,15.00,"PM","01",0.00,0.00,0.00,0.00,"TULSA","TERLTON","458.3","40",80.00,"2","2","040","E","QLA","4",3541.00,"1","Y","SINGLE MAIN","4","0008.5","1","SFLC","901234","053","Y",,,,,3.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,56.00,0.00,2.00,0.00,1.00,4.00,0.00,0.00,0.00,0.00,15800.00,2600.00,"T109",,0.00,0.00,0.00,0.00,"T109","1","4","040",18400.00,,"40C117",0.00,"000000",0.00,"1","0","1","2","01","55","01","55","1","5","W","1L","0","TULSA","OIM",41.00,,"1983",0.00,0.00,0.00,0.00,0.00,0.00,"PAWNEE","117","00","00",,"N",,,"TRAIN QLA DERAILED 4 CARS DUE TO SUNKINK.",,,,,,,,,,,,,,,,,,,,,,,
,"83","05","BN","TU149",,,,,"83","05","BN","TU149",,"671257L","83","05","31",3.00,5.00,"PM","07",0.00,0.00,0.00,0.00,"TULSA","ROCKY","708.3","40",58.00,"2","2","032","E","9364","1",819.00,"1","Y","SINGLE MAIN","3","0001.3","1","BN","002317","001",,,,,,1.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,6.00,0.00,7.00,0.00,0.00,3.00,0.00,1.00,0.00,0.00,4200.00,2400.00,"M399",,0.00,3.00,0.00,3.00,"M399","1","3","032",6600.00,,"40C149",2.00,"000008",0.00,"1","0","1","2","05","05","05","05","1","5","W","1L","0","TULSA","OIM",124.00,,"1983",0.00,2.00,0.00,0.00,0.00,1.00,"WASHITA","149",,,,"N",,,"TRAIN BN 93643 APPROACHED ROAD CROSSING WHEN SEMI-TRAILER TRUCK DID NOT STOP AT CROSSING. ENGINE STR","UCK REAR END OF TRAILER.",,,,,,,,,,,,,,,,,,,,,,
