"AMTRAK","IYR","IMO","RAILROAD","INCDTNO","IYR2","IMO2","RR2","INCDTNO2","IYR3","IMO3","RR3","INCDTNO3","DUMMY1","GXID","YEAR","MONTH","DAY","TIMEHR","TIMEMIN","AMPM","TYPE","CARS","CARSDMG","CARSHZD","EVACUATE","DIVISION","STATION","MILEPOST","STATE","TEMP","VISIBLTY","WEATHER","TRNSPD","TYPSPD","TRNNBR","TRNDIR","TONS","TYPEQ","EQATT","TRKNAME","TRKCLAS","TRKDNSTY","TYPTRK","RRCAR1","CARNBR1","POSITON1","LOADED1","RRCAR2","CARNBR2","POSITON2","LOADED2","HEADEND1","MIDMAN1","MIDREM1","RMAN1","RREM1","HEADEND2","MIDMAN2","MIDREM2","RMAN2","RREM2","LOADF1","LOADP1","EMPTYF1","EMPTYP1","CABOOSE1","LOADF2","LOADP2","EMPTYF2","EMPTYP2","CABOOSE2","EQPDMG","TRKDMG","CAUSE","CAUSE2","CASKLDRR","CASINJRR","CASKLD","CASINJ","ACCAUSE","ACCTRK","ACCTRKCL","HIGHSPD","ACCDMG","DUMMY2","STCNTY","TOTINJ","DUMMY3","TOTKLD","ENGRS","FIREMEN","CONDUCTR","BRAKEMEN","ENGHR","ENGMIN","CDTRHR","CDTRMIN","JOINTCD","REGION","DUMMY4","TYPRR","DUMMY5","RRDIV","METHOD","NARRLEN","DUMMY6","YEAR4","RREMPKLD","RREMPINJ","PASSKLD","PASSINJ","OTHERKLD","OTHERINJ","COUNTY","CNTYCD","ALCOHOL","DRUG","DUMMY7","PASSTRN","SSB1","SSB2","NARR1","NARR2","NARR3","NARR4","NARR5","NARR6","NARR7","NARR8","NARR9","NARR10","NARR11","NARR12","NARR13","NARR14","NARR15","RCL","Latitude","Longitud","SIGNAL","MOPERA","ADJUNCT1","ADJUNCT2","ADJUNCT3","SUBDIV"
,"86","10","MGA","10386",,,,,"86","10","MGA","10386",,,"86","10","13",4.00,40.00,"PM","01",1.00,1.00,0.00,0.00,"SYSTEM","MASONTOWN","22.6","42",62.00,"2","2","015","R",,"2",2140.00,"1","Y","SINGLE MAIN TRACK","2","0003.5","1","GATX","093073","008","Y",,,,,2.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,0.00,103.00,0.00,1.00,1.00,0.00,1.00,0.00,0.00,4000.00,74400.00,"T101","M405",0.00,0.00,0.00,0.00,"T101","1","2","015",78400.00,,"42C051",0.00,"000000",0.00,"1","0","1","2","03","40","03","40","1","2",,"2L","1","SYSTEM","O",93.00,"713","1986",0.00,0.00,0.00,0.00,0.00,0.00,"FAYETTE","051",,,,"N",,,"IRREGULAR CROSS LEVEL OF TRACK CONTRIBUTED TO ROCKING MOTION OF CARS WHICH CAUSED DERAILMENT.",,,,,,,,,,,,,,,,,,,,,,,
,"86","10","MKT","AX59N",,,,,"86","10","MKT","AX59N",,,"86","10","08",7.00,0.00,"PM","04",0.00,0.00,0.00,0.00,"NORTHERN","PARSONS","386.0","20",70.00,"3","2","000","R",,"1",0.00,"5","N","EAST 5","1",,"2","MKT","010844","001","N",,,,,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,100.00,0.00,"H306",,0.00,0.00,0.00,0.00,"H306","2","1","004",8050.00,,"20C099",0.00,"000000",0.00,"0","0","0","0",,,,,"1","6","W","1L","0","NORTHE","I",107.00,,"1986",0.00,0.00,0.00,0.00,0.00,0.00,"LABETTE","099",,,,"N",,,"MKT 10844 INVOLVED IN DERAILMENT 10/4 IN EAST 5 SANK DOWN FURTHER DUE TO EXCESSIVE RAINS AND FOULED","EAST 6.",,,,,,,,,,,,,,,,,,,,,,
,"86","10","MKT","AX59N",,,,,"86","10","MKT","AX59N",,,"86","10","08",7.00,0.00,"PM","04",0.00,0.00,0.00,0.00,"NORTHERN","PARSONS","386.0","20",70.00,"3","2","004","E",,"1",360.00,"7","Y","EAST 6","1",,"2","GRDX","000675","001","Y",,,,,2.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,12.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,7950.00,0.00,"H306",,0.00,0.00,0.00,0.00,"H306","2","1","004",8050.00,,"20C099",0.00,"000000",0.00,"1","0","1","3","03","00","03","00","3","6","W","1L","0","NORTHE","I",107.00,,"1986",0.00,0.00,0.00,0.00,0.00,0.00,"LABETTE","099",,,,"N",,,"MKT 10844 INVOLVED IN DERAILMENT 10/4 IN EAST 5 SANK DOWN FURTHER DUE TO EXCESSIVE RAINS AND FOULED","EAST 6.",,,,,,,,,,,,,,,,,,,,,,
,"86","10","KCS","337843",,,,,"86","10","KCS","337843",,,"86","10","13",2.00,50.00,"PM","01",0.00,0.00,0.00,0.00,"SYSTEM","PT ARTHUR","787","48",70.00,"2","2","010","E","3","2",0.00,"7","Y","TRACK 3","2",,"2","NATX","078252","059","Y",,,,,3.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,69.00,0.00,0.00,0.00,1.00,6.00,0.00,0.00,0.00,0.00,54500.00,1000.00,"T311",,0.00,0.00,0.00,0.00,"T311","2","2","010",55500.00,,"48C245",0.00,"000000",0.00,"1","0","1","2",,,,,"1","5","W","1L","0","SYSTEM","N",65.00,,"1986",0.00,0.00,0.00,0.00,0.00,0.00,"JEFFERSON","245",,,,"N",,,"PULLING IN YARD TRACK #3 , SPLIT SWITCH CAUSING 6 CARS TO DERAIL.",,,,,,,,,,,,,,,,,,,,,,,
,"86","10","KCS","345980",,,,,"86","10","KCS","345980","M060",,"86","10","27",1.00,30.00,"AM","01",2.00,1.00,0.00,0.00,"SYSTEM","HATFIELD","391","05",48.00,"4","4","036","E","2","1",4465.00,"1","Y","SINGLE MAIN","3",,"1","MKT","004362","010","N",,,,,4.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,28.00,0.00,46.00,0.00,1.00,12.00,0.00,3.00,0.00,0.00,395500.00,13653.00,"T202",,0.00,0.00,0.00,0.00,"T202","1","3","036",409153.00,,"05C113",0.00,"000000",0.00,"1","0","1","2",,,,,"1","5","W","1L","1","SYSTEM","GEM",50.00,,"1986",0.00,0.00,0.00,0.00,0.00,0.00,"POLK","113","00","00",,"N",,,"RAIL BROKE UNDER TRAIN MOVEMENT DERAILING 15 CARS.",,,,,,,,,,,,,,,,,,,,,,,
,"86","10","KCS","346666",,,,,"86","10","KCS","346666",,,"86","10","16",12.00,15.00,"AM","01",0.00,0.00,0.00,0.00,"SYSTEM","BEAUMONT","767","48",64.00,"4","1","004","E","4341","1",6007.00,"7","Y","FRANKLIN ST","2",,"2","GATX","040844","045","N",,,,,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,34.00,0.00,49.00,0.00,0.00,0.00,0.00,3.00,0.00,0.00,6500.00,400.00,"T399",,0.00,0.00,0.00,0.00,"T399","2","2","004",6900.00,,"48C245",0.00,"000000",0.00,"1","1","1","2","09","45","09","45","1","5","W","1L","0","SYSTEM","N",85.00,,"1986",0.00,0.00,0.00,0.00,0.00,0.00,"JEFFERSON","245",,,,"N",,,"POWER SWITCH DEFECTIVE AND APPEARED TO BE LINED UNDER TRAIN CAUSING 3 CARS TO DERAIL.",,,,,,,,,,,,,,,,,,,,,,,
,"86","10","KCS","439090",,,,,"86","10","KCS","439090",,,"86","10","03",6.00,30.00,"AM","12",1.00,0.00,0.00,0.00,"SYSTEM","HUME","88","29",70.00,"4","3","006","E","10","1",4358.00,"1","Y","MAIN LINE","3","018.82","1","GATX","017466","029","Y",,,,,3.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,43.00,0.00,11.00,0.00,1.00,20.00,0.00,0.00,0.00,0.00,125000.00,300000.00,"T002",,0.00,0.00,0.00,0.00,"T002","1","3","006",425000.00,,"29C013",0.00,"000000",0.00,"1","0","1","2","02","15","02","15","1","6","W","1L","1","SYSTEM","GEM",92.00,,"1986",0.00,0.00,0.00,0.00,0.00,0.00,"BATES","013",,,,"N",,,"WASHOUT DAMAGE TO TRACK, RISING WATER OVER TRACK STALLED TRAIN AND CAUSED 20 CARS TO DERAIL.",,,,,,,,,,,,,,,,,,,,,,,
,"86","10","LA","345750",,,,,"86","10","LA","345750",,,"86","10","23",11.00,40.00,"AM","01",0.00,0.00,0.00,0.00,"SYSTEM","WEST YARD","864.4","22",75.00,"2","2","004","E","4222","1",0.00,"7","Y","#3","3",,"2","BN","462031","007","Y",,,,,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,38.00,0.00,0.00,0.00,0.00,3.00,0.00,0.00,0.00,0.00,17000.00,3000.00,"T101",,0.00,0.00,0.00,0.00,"T101","2","3","004",20000.00,,"22C051",0.00,"000000",0.00,"1","1","1","2",,,,,"1","5","W","1L","0","SYSTEM","N",83.00,,"1986",0.00,0.00,0.00,0.00,0.00,0.00,"JEFFERSON","051",,,,"N",,,"SHOVING CUT OFF CARS IN YARD TRACK. CAR CLIMBED RAIL AT LOW JOINT DERAILING 3 CARS.",,,,,,,,,,,,,,,,,,,,,,,
,"86","10","LA","442575",,,,,"86","10","LA","442575",,,"86","10","21",10.00,30.00,"PM","01",1.00,1.00,0.00,0.00,"SYSTEM","RESERVE","835.1","22",74.00,"4","1","008","E","140","1",1454.00,"1","Y","WYE","3",,"2","ACFX","098948","010","Y",,,,,3.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,11.00,0.00,1.00,0.00,0.00,4.00,0.00,0.00,0.00,0.00,46000.00,2996.00,"M203",,0.00,0.00,0.00,0.00,"M203","2","3","008",48996.00,,"22C051",0.00,"000000",0.00,"1","1","1","2","02","00","02","00","1","5","W","1L","1","SYSTEM","N",84.00,,"1986",0.00,0.00,0.00,0.00,0.00,0.00,"JEFFERSON","051",,,,"N",,,"SHOVING CUT OF CARS IN YARD WHEN RAIL BROKE UNDER MOVEMENT CAUSING 4 CARS TO DERAIL.",,,,,,,,,,,,,,,,,,,,,,,
,"86","10","LI","EQ861001",,,,,"86","10","LI","EQ861001",,,"86","10","10",5.00,6.00,"AM","01",0.00,0.00,0.00,0.00,"SYSTEM","HUNTINGTON","34.7","36",60.00,"2","1","005","E","1621","3",0.00,"2","N","HUNTINGTON YD TRACK","1",,"2","LI","009638","001","N",,,,,9.00,1.00,0.00,0.00,0.00,2.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,8275.00,1671.00,"H702",,0.00,0.00,0.00,0.00,"H702","2","1","005",9946.00,,"36C103",0.00,"000000",0.00,"0","0","0","0",,,,,"1","1","E","3L","0","SYSTEM","N",48.00,,"1986",0.00,0.00,0.00,0.00,0.00,0.00,"SUFFOLK","103",,,,"Y",,,"CAR MOVER RAN THROUGH SWITCH CAUSING DERAILMENT.",,,,,,,,,,,,,,,,,,,,,,,
,"86","10","IHB","031086",,,,,"86","10","IHB","031086",,,"86","10","13",6.00,25.00,"PM","01",0.00,0.00,0.00,0.00,"SYSTEM","BURNHAM",,"17",55.00,"3","1","005","E","162","1",0.00,"1","N","SHEDD BRANCH","1",,"2","ALEX","001330","008","Y",,,,,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,28.00,0.00,12.00,0.00,0.00,5.00,0.00,0.00,0.00,0.00,2307.00,4100.00,"T110",,0.00,0.00,0.00,0.00,"T110","2","1","005",6407.00,,"17C031",0.00,"000000",0.00,"0","0","0","0",,,,,"1","4",,"3S","0","SYSTEM","N",27.00,,"1986",0.00,0.00,0.00,0.00,0.00,0.00,"COOK","031",,,,"N",,,"RAIL SPREAD UNDER MOVEMENT.",,,,,,,,,,,,,,,,,,,,,,,
,"86","10","IHB","051086","86","10","SOO","SA111","86","10","IHB","051086",,,"86","10","27",1.00,50.00,"PM","01",0.00,0.00,0.00,0.00,"SYSTEM","NORPAUL","37.3","17",61.00,"2","1","000",,,,0.00,,,"YARD","1",,"2",,,,,,,,,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1000.00,"H503",,0.00,0.00,0.00,0.00,"H503","2","1","005",8644.00,,"17C031",0.00,,0.00,,,,,,,,,"1","4",,"3S","0","SYSTEM","N",58.00,,"1986",0.00,0.00,0.00,0.00,0.00,0.00,"COOK","031",,,,"N",,,"SOO TRAIN DERAILED 3 CARS WHILE OPERATING ON IHB TRACKAGE.",,,,,,,,,,,,,,,,,,,,,,,
,"86","10","SOO","SA111",,,,,"86","10","IHB","051086",,,"86","10","27",1.00,50.00,"PM","01",0.00,0.00,0.00,0.00,"SOUTHERN","NORPAUL",,"17",61.00,"2","1","005","E","1312","2",15390.00,"7","Y",,,,,"GACX","056069","072","Y",,,,,2.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,93.00,0.00,33.00,0.00,0.00,2.00,0.00,1.00,0.00,0.00,7644.00,0.00,"H503",,0.00,0.00,0.00,0.00,"H503","2","1","005",8644.00,,"17C031",0.00,"000000",0.00,"1","0","1","1","01","50","01","50","2","4","W","1L","0","SOUTHE",,62.00,,"1986",0.00,0.00,0.00,0.00,0.00,0.00,"COOK","031",,,,"N",,,"DUE TO SLACK ACTION THREE CARS DERAILED WHILE ON IHB TRACKAGE.",,,,,,,,,,,,,,,,,,,,,,,
,"86","10","CSX","108612620",,,,,"86","10","IMCZ","INDUSTRY",,,"86","10","13",8.00,0.00,"PM","01",0.00,0.00,0.00,0.00,"TAMPA","SUTTON","ZA8830","12",82.00,"4","1","002","E","T860","2",9600.00,"1","Y","LEAD","1",,"4","SCL","831135","008","Y",,,,,3.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,104.00,0.00,0.00,0.00,1.00,4.00,0.00,0.00,0.00,0.00,8700.00,0.00,"T110",,0.00,0.00,0.00,0.00,"T110","4","1","002",8700.00,,"12C057",0.00,"000000",0.00,"1","0","1","2","07","30","07","30","1","3",,"1L","0","TAMPA","NM",150.00,,"1986",0.00,0.00,0.00,0.00,0.00,0.00,"HILLSBOROUGH","057",,,,"N",,,"TRAIN WAS PULLING 104 CARS INTO IMC WHEN GAUGE OPENED UNDER MOVEMENT BECAUSE OF WEAK TIES CAUSING TH","E 5TH THROUGH 8TH CARS FROM LOCOMOTIVES TO DERAIL.",,,,,,,,,,,,,,,,,,,,,,
,"86","10","INRD","001",,,,,"86","10","INRD","001",,,"86","10","09",9.00,40.00,"PM","01",0.00,0.00,0.00,0.00,"SYSTEM","DOUBLING TRACK","32.3","18",47.00,"4","1","022","R","2506","2",3302.00,"1","Y","MAIN TRACK","2","0001.5","1","SP","246544","006","N",,,,,5.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,2.00,0.00,101.00,0.00,1.00,2.00,0.00,7.00,0.00,0.00,90000.00,5300.00,"T220",,0.00,0.00,0.00,0.00,"T220","1","2","022",95300.00,,"18C013",0.00,"000000",0.00,"1","0","1","1","01","40","01","40","1","4",,"3L","0","SYSTEM","M",115.00,,"1986",0.00,0.00,0.00,0.00,0.00,0.00,"BROWN","013",,,,"N",,,"TRAIN WAS PROCEEDING SOUTH PULLING UPHILL AT APPROXIMATELY 22 MPH. RAIL BROKE UNDER TRAIN, CAUSING 6","CARS TO DERAIL.",,,,,,,,,,,,,,,,,,,,,,
,"86","10","CNW","861020",,,,,"86","10","JEZ","INDUSTRY","RN3N",,"86","10","16",9.00,55.00,"PM","01",0.00,0.00,0.00,0.00,"CENTRAL","JOICE","126.8","19",50.00,"4","1","005","E","WW70",,1414.00,"4","Y","ELEVATOR TRACK","1",,"4","CNW","182016","030","Y",,,,,2.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,5.00,0.00,25.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,6500.00,300.00,"H303",,0.00,0.00,0.00,0.00,"H303","4","1","005",6800.00,,"19C195",0.00,"000000",0.00,"1","0","1","1","02","55","02","55","1","6","W","1L","0","CENTRA","NM",92.00,,"1986",0.00,0.00,0.00,0.00,0.00,0.00,"WORTH","195","00","00",,"N",,,"CREW FAILED TO REMOVE DERAIL.TEST RESULTS WERE INVALID DUE TO CHAIN OF CUSTODY BEING BROKEN.",,,,,,,,,,,,,,,,,,,,,,,
,"86","10","UP","1086NE202",,,,,"86","10","KCPL","INDUSTRY",,,"86","10","26",11.00,35.00,"AM","01",0.00,0.00,0.00,0.00,"NEBRASKA","JEFFREY","5.7","20",58.00,"2","2","010","E","CL25","3",14772.00,"1","Y","8 UNLOADING TRACK",,,"4","UP","034209","100","Y",,,,,4.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,116.00,0.00,0.00,0.00,1.00,10.00,0.00,0.00,0.00,0.00,10500.00,6000.00,"T111",,0.00,0.00,0.00,0.00,"T111","4","0","010",16500.00,,"20C149",0.00,"000000",0.00,"1","0","1","2",,,,,"1","6","W","1L","0","NEBRAS","N",132.00,,"1986",0.00,0.00,0.00,0.00,0.00,0.00,"POTTAWATOMIE","149",,,,"N",,,"10 CARS ON THE CLJK-25 DERAILED ON THE B UNLOADING TRACK AT JEFFREY. TRACKAGE OWNED BY KANSAS POWER","AND LIGHT. NO PERSONAL INJURIES.",,,,,,,,,,,,,,,,,,,,,,
,"86","10","ICG","20176A","86","10","CNW","861009","86","10","ICG","20176A",,,"86","10","06",9.00,27.00,"AM","01",0.00,0.00,0.00,0.00,"NORTHERN","ARGO","11","17",58.00,"2","1","000",,,,0.00,,,"YARD WYE","1",,"2",,,,,,,,,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,3100.00,"T110",,0.00,0.00,0.00,0.00,"T110","1","1","007",5300.00,,"17C031",0.00,"000000",0.00,,,,,,,,,"2","4","S","1L","0","NORTHE","N",92.00,,"1986",0.00,0.00,0.00,0.00,0.00,0.00,"COOK","031",,,,"N",,,"CNW EXTRA 7008 NORTH, SHOVING AROUND WYE, DERAILED 58TH THROUGH 62ND CARS DUE TO WIDE GAUGE.",,,,,,,,,,,,,,,,,,,,,,,
,"86","10","ICG","20177",,,,,"86","10","ICG","20177",,,"86","10","15",1.00,30.00,"PM","01",0.00,0.00,0.00,0.00,"NORTHERN","E. ST LOUIS","G1","17",60.00,"2","1","005","E",,"2",0.00,"7","Y","30",,,"2","UTLX","066833","099","N",,,,,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,51.00,0.00,51.00,0.00,0.00,2.00,0.00,2.00,0.00,0.00,14640.00,2000.00,"T313",,0.00,1.00,0.00,1.00,"T313","2","0","005",16640.00,,"17C163",1.00,"000010",0.00,"1","0","1","2","06","30","06","30","1","4","S","1L","0","NORTHE","N",84.00,,"1986",0.00,1.00,0.00,0.00,0.00,0.00,"ST CLAIR","163",,,,"N",,,"WHILE MAKING UP SLAC TRAIN, UTLX 66833 SPLIT SWITCH AND STRUCK RIGHT SIDE OF TAMPER.",,,,,,,,,,,,,,,,,,,,,,,
,"86","10","ICG","20178",,,,,"86","10","ICG","20178",,,"86","10","26",1.00,50.00,"PM","01",0.00,0.00,0.00,0.00,"SOUTHERN","GWIN","148","28",60.00,"2","2","000","R","325","2",10874.00,"1","N","1","1",,"2","ICG","199405","121","N",,,,,3.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,120.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,1.00,1000.00,0.00,"T199","T001",0.00,0.00,0.00,0.00,"T199","2","1","005",12075.00,,"28C051",0.00,"000000",0.00,"0","0","0","0",,,,,"1","3","S","1L","0","SOUTHE","N",160.00,"101","1986",0.00,0.00,0.00,0.00,0.00,0.00,"HOLMES","051",,,,"N",,,"RAIL SPREAD, DUE TO RAIN & SOFT ROAD BED, CAUSED DERAILMENT OF CARS 43 THRU 47 HEADING INTO YARD TRA","CK #2 - 45TH CAR STRUCK & DERAILED CABOOSE ON YARD TRACK #1.",,,,,,,,,,,,,,,,,,,,,,
,"86","10","ICG","20178",,,,,"86","10","ICG","20178",,,"86","10","26",1.00,50.00,"PM","01",0.00,0.00,0.00,0.00,"SOUTHERN","GWIN","148","28",60.00,"2","2","005","E","R525","2",10586.00,"1","Y","2","1",,"2","PTLX","034474","046","Y",,,,,3.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,115.00,0.00,0.00,0.00,1.00,5.00,0.00,0.00,0.00,0.00,8575.00,2500.00,"T199","T001",0.00,0.00,0.00,0.00,"T199","2","1","005",12075.00,,"28C051",0.00,"000000",0.00,"1","0","1","2","05","05","05","05","3","3","S","1L","0","SOUTHE","N",160.00,"101","1986",0.00,0.00,0.00,0.00,0.00,0.00,"HOLMES","051",,,,"N",,,"RAIL SPREAD, DUE TO RAIN & SOFT ROAD BED, CAUSED DERAILMENT OF CARS 43 THRU 47 HEADING INTO YARD TRA","CK #2 - 45TH CAR STRUCK & DERAILED CABOOSE ON YARD TRACK #1.",,,,,,,,,,,,,,,,,,,,,,
,"86","10","CSRR","CTACH0546","86","10","SOO","SA105","86","10","IHB","011086",,,"86","10","26",7.00,33.00,"PM","01",0.00,0.00,0.00,0.00,"CHICAGO","BLUE ISLAND","15.2","17",50.00,"4","1","000",,,,0.00,,,"ONE",,,"1",,,,,,,,,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,50000.00,"E53C",,0.00,0.00,0.00,0.00,"E53C","1","1","018",274613.00,,"17C031",0.00,"000000",0.00,,,,,,,,,"1","4","E","1L","0","CHICAG","O",123.00,,"1986",0.00,0.00,0.00,0.00,0.00,0.00,"COOK","031",,,,"N",,,"SOO LINE DERAILED ON IHB RESULTING IN CAR WISC 119 DERAILING ON B&O MAIN TRACKS 1 & 2 CAUSING MUCH D","AMAGE TO BOCT'S TRACKS.",,,,,,,,,,,,,,,,,,,,,,
,"86","10","IHB","011086","86","10","SOO","SA105","86","10","IHB","011086",,,"86","10","26",7.00,30.00,"PM","01",0.00,0.00,0.00,0.00,"SYSTEM","BLUE ISLAND",,"17",50.00,"4","2","000",,,,0.00,,,"#1 MAIN","1",,"1",,,,,,,,,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,2000.00,"E53C",,0.00,0.00,0.00,0.00,"E53C","1","1","018",274613.00,,"17C031",0.00,,0.00,,,,,,,,,"2","4",,"3S","0","SYSTEM","O",19.00,,"1986",0.00,0.00,0.00,0.00,0.00,0.00,"COOK","031",,,,"N",,,"BURNED OFF JOURNAL.",,,,,,,,,,,,,,,,,,,,,,,
,"86","10","SOO","SA105","86","10","CSRR","CTACH0546","86","10","IHB","011086",,,"86","10","26",7.00,45.00,"PM","01",0.00,0.00,0.00,0.00,"SOUTHERN","BLUE ISLAND",,"17",50.00,"2","2","018","E","189","4",14573.00,"1","Y",,,,,"WISX","000119","009","Y","WISX","000119","009","Y",1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,111.00,0.00,1.00,0.00,1.00,10.00,0.00,0.00,0.00,0.00,222613.00,0.00,"E53C",,0.00,0.00,0.00,0.00,"E53C","1","1","018",274613.00,,"17C031",0.00,"000000",0.00,"1","0","1","1","07","00","07","00","2","4","W","1L","0","SOUTHE","F",79.00,,"1986",0.00,0.00,0.00,0.00,0.00,0.00,"COOK","031",,,,"N",,,"DUE TO BURNED OFF JOURNAL ON WISX 119, TEN CARS DERAILED WHILE ON IHB TRACKAGE.",,,,,,,,,,,,,,,,,,,,,,,
,"86","10","GSMR","824106",,,,,"86","10","GSMR","824106",,,"86","10","25",2.00,10.00,"AM","01",0.00,0.00,0.00,0.00,"SYSTEM","MONTROSE","148.9","28",50.00,"4","1","010","E","LAUR","1",1430.00,"1","Y","MAINLINE","2",,"1","IC","060603","012","Y",,,,,2.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,11.00,0.00,11.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,8366.00,2269.00,"E24C",,0.00,0.00,0.00,0.00,"E24C","1","2","010",10635.00,,"28C061",0.00,"000000",0.00,"1","0","1","1",,,,,"1","3",,"3L","0","SYSTEM","N",0.00,,"1986",0.00,0.00,0.00,0.00,0.00,0.00,"JASPER","061",,,,"N",,,,,,,,,,,,,,,,,,,,,,,,,,
,"86","10","GTW","D1349",,,,,"86","10","GTW","D1349",,,"86","10","27",11.00,30.00,"PM","01",0.00,0.00,0.00,0.00,"DETROIT","RICHMOND",,"26",40.00,"4","1","030","R","380","4",3497.00,"1","Y","WESTBOUND MAIN","3",,"1","GTW","004932","001","Y",,,,,3.00,0.00,0.00,0.00,0.00,3.00,0.00,0.00,0.00,0.00,52.00,0.00,17.00,0.00,1.00,10.00,0.00,3.00,0.00,0.00,228900.00,20000.00,"M503",,0.00,0.00,0.00,0.00,"M503","1","3","030",248900.00,,"26C099",0.00,"000000",0.00,"1","1","1","2","01","30","01","30","1","4","E","1L","0","DETROI","M",100.00,,"1986",0.00,0.00,0.00,0.00,0.00,0.00,"MACOMB","099",,,,"N",,,"VANDALS LINED SWITCH FOR THE STORAGE TRACK AND CHANGED THE SWITCH BANNER TO SHOW GREEN FOR THE MAIN.",,,,,,,,,,,,,,,,,,,,,,,
,"86","10","GTW","D1351",,,,,"86","10","GTW","D1351",,,"86","10","01",8.00,40.00,"PM","12",0.00,0.00,0.00,0.00,"DETROIT","PONTAIC","27","26",60.00,"4","3","005","E","621","4",1744.00,"1","Y","YARD-J 16 & J52",,,"2","GTW","383371","012","Y",,,,,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,23.00,0.00,8.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,19400.00,0.00,"H020",,0.00,0.00,0.00,0.00,"H020","2","0","005",19400.00,,"26C125",0.00,"000000",0.00,"1","0","1","2","08","40","08","40","1","4","E","1L","0","DETROI","N",159.00,,"1986",0.00,0.00,0.00,0.00,0.00,0.00,"OAKLAND","125",,,,"N",,,"TRAIN #612 W/8 EMPTIES AND 23 LOADS WAS BACKING INTO J52 YD TRACK WHEN CARS ROLLED OUT OF J-16 TRACK","STRIKING AND DAMAGING CARS DUE TO INSUFFICIENT HAND BRAKES.",,,,,,,,,,,,,,,,,,,,,,
,"86","10","GTW","D1352",,,,,"86","10","GTW","D1352",,,"86","10","04",1.00,0.00,"AM","12",0.00,0.00,0.00,0.00,"DETROIT","FLAT ROCK","17.2","26",65.00,"4","3","005","E","Y745","2",1694.00,"7","Y","NORTHBOUND TRIM LEAD",,,"2","NP","076966","034","Y",,,,,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,10.00,0.00,31.00,0.00,0.00,2.00,0.00,2.00,0.00,0.00,7100.00,5129.00,"T110",,0.00,0.00,0.00,0.00,"T110","2","0","005",12229.00,,"26C163",0.00,"000000",0.00,"1","0","1","2","01","00","01","00","1","4","E","1L","0","DETROI","N",148.00,,"1986",0.00,0.00,0.00,0.00,0.00,0.00,"WAYNE","163",,,,"N",,,"YARD TRAIN #745 W/10 LOADS AND 31 EMPTIES WAS PULLING OUT ON NORTHBOUND LOOP FOR NORTH #9 WHEN 4 CAR","S DERAILED DUE TO WIDE GAGE.(DETERIORATED TIES).",,,,,,,,,,,,,,,,,,,,,,
